time,reps,data,bias mitigation,ML method,bias mit ML method,sensitive attrs,other,accuracy,precision,recall,f1score,mean_pred,race|unprivileged mean_pred,race|privileged mean_pred,race|unprivileged acc,race|privileged acc,race|[AOD] Average Odds Difference,race|[EOD] Equal Opportunity Difference,race|[SPD] Statistical Parity Difference,race|[ERD] Error Rate Difference,race|[A_AOD] Absolute Average Odds Difference,race|[A_EOD] Absolute Equal Opportunity Difference,race|[A_SPD] Absolute Statistical Parity Difference,race|[DI] Disparate Impact,race|[DI_FM] Disparate Impact the way it was implemented in FairMask,race|[FR] Flip Rate,race|[SF] Statistical Parity Subgroup Fairness for One Attribute,race|[DF] Differential Fairness for One Attribute,[SF] Statistical Parity Subgroup Fairness,[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,[DF] Differential Fairness,[DF] Differential Fairness if 0 was the positive label,[MEOD] M Equal Opportunity Difference,[MAOD] M Average Odds Difference,VAR|accuracy,VAR|precision,VAR|recall,VAR|f1score,VAR|mean_pred,VAR|race|unprivileged mean_pred,VAR|race|privileged mean_pred,VAR|race|unprivileged acc,VAR|race|privileged acc,VAR|race|[AOD] Average Odds Difference,VAR|race|[EOD] Equal Opportunity Difference,VAR|race|[SPD] Statistical Parity Difference,VAR|race|[ERD] Error Rate Difference,VAR|race|[A_AOD] Absolute Average Odds Difference,VAR|race|[A_EOD] Absolute Equal Opportunity Difference,VAR|race|[A_SPD] Absolute Statistical Parity Difference,VAR|race|[DI] Disparate Impact,VAR|race|[DI_FM] Disparate Impact the way it was implemented in FairMask,VAR|race|[FR] Flip Rate,VAR|race|[SF] Statistical Parity Subgroup Fairness for One Attribute,VAR|race|[DF] Differential Fairness for One Attribute,VAR|[SF] Statistical Parity Subgroup Fairness,VAR|[SF] Statistical Parity Subgroup Fairness if 0 was the positive label,VAR|[DF] Differential Fairness,VAR|[DF] Differential Fairness if 0 was the positive label,VAR|[MEOD] M Equal Opportunity Difference,VAR|[MAOD] M Average Odds Difference,id
02:25.9,4,Compas Dataset,FYP VAE,NaiveBayes,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.640125174,0.617658559,0.905815657,0.734420654,0.805632823,0.78600296,0.844735234,0.622163061,0.67596133,-0.040119719,-0.03754824,-0.058732274,-0.053798269,0.040119719,0.03754824,0.058732274,0.930537099,0.075152486,0.085187761,0.013067717,0.072226914,0.013067717,0.013067717,0.072226914,0.31886631,0.03754824,0.040119719,0.000182195,0.000123719,9.67E-05,8.29E-05,9.13E-05,0.000224136,2.43E-05,0.000126211,0.000314421,0.000119806,0.000129554,0.00029572,4.44E-05,0.000119806,0.000129554,0.00029572,0.000401046,0.000549288,0.000186063,1.49E-05,0.000469183,1.49E-05,1.49E-05,0.000469183,0.007304021,0.000129554,0.000119806,8.60647E+18
02:25.6,4,Compas Dataset,FYP VAE,NaiveBayes,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.64255911,0.619748987,0.904529611,0.735440395,0.801808067,0.782313734,0.840604099,0.625793819,0.675934585,-0.039723263,-0.034592955,-0.058290365,-0.050140766,0.039723263,0.034592955,0.058290365,0.930949586,0.074895845,0.076495132,0.012973416,0.071887451,0.012973416,0.012973416,0.071887451,0.312721864,0.034592955,0.039723263,0.000111227,0.000152793,2.98E-05,6.62E-05,4.01E-05,0.000142648,0.000133118,8.34E-05,0.00024696,0.000293499,0.000480046,0.000437307,0.000128135,0.000293499,0.000480046,0.000437307,0.00058627,0.000774798,7.64E-05,2.21E-05,0.000673667,2.21E-05,2.21E-05,0.000673667,0.012394251,0.000480046,0.000293499,8.60647E+18
02:25.3,4,Compas Dataset,LFR,NaiveBayes,,['race'],{'c': 'LFR'},0.674200278,0.67688878,0.77898967,0.724065767,0.632475661,0.611257618,0.67486398,0.660358341,0.701811825,-0.033729797,-0.049646651,-0.063606363,-0.041453484,0.033729797,0.049646651,0.063606363,0.905241498,0.105161473,0.115090403,0.014138397,0.09977349,0.014138397,0.014138397,0.09977349,0.178198451,0.049646651,0.033729797,0.000496532,0.000205846,0.001213813,0.000411413,0.00114455,0.00132326,0.000859402,0.000597062,0.000528788,8.76E-05,0.000903236,0.000140778,0.000382735,8.76E-05,0.000903236,0.000140778,0.000363787,0.000527521,7.77E-05,6.87E-06,0.000437949,6.87E-06,6.87E-06,0.000437949,0.00077027,0.000903236,8.76E-05,8.60647E+18
02:25.0,4,Compas Dataset,Reweighing Bias Mitigation,NaiveBayes,,['race'],{},0.642906815,0.622208885,0.891176377,0.732718411,0.786856745,0.744225494,0.871820815,0.629500465,0.669695395,-0.111580771,-0.087537243,-0.127595321,-0.04019493,0.111580771,0.087537243,0.127595321,0.853866705,0.171815768,0,0.028384636,0.158266835,0.028384636,0.028384636,0.158266835,0.692908717,0.087537243,0.111580771,0.000329208,0.000251328,0.000174394,0.000201895,1.00E-05,9.57E-05,9.07E-05,0.000228414,0.000606668,0.000229998,0.000109053,0.000368576,0.000134418,0.000229998,0.000109053,0.000368576,0.000416498,0.000792623,0,1.91E-05,0.000574341,1.91E-05,1.91E-05,0.000574341,0.012548562,0.000109053,0.000229998,8.60647E+18
02:24.7,4,Compas Dataset,FairBalance Bias Mitigation,NaiveBayes,,['race'],{},0.649165508,0.627821591,0.887350318,0.735300319,0.776425591,0.730658042,0.86762645,0.636793679,0.67388976,-0.120422537,-0.093558534,-0.136968408,-0.037096082,0.120422537,0.093558534,0.136968408,0.8423509,0.187737926,0,0.030471351,0.171803958,0.030471351,0.030471351,0.171803958,0.713118258,0.093558534,0.120422537,0.000294389,0.000228482,0.000214022,0.000202841,6.17E-06,6.31E-05,0.000107259,0.000232932,0.000442467,0.000172457,0.000117878,0.000318097,5.22E-05,0.000172457,0.000117878,0.000318097,0.000346315,0.00069942,0,1.68E-05,0.000492019,1.68E-05,1.68E-05,0.000492019,0.011641862,0.000117878,0.000172457,8.60647E+18
02:24.3,4,Compas Dataset,FairMask Bias Mitigation,NaiveBayes,DecisionTreeRegressor,['race'],{},0.646036161,0.624673671,0.891160925,0.734419152,0.783727399,0.738993031,0.872814303,0.633647919,0.67075952,-0.118042144,-0.090427651,-0.133821273,-0.037111601,0.118042144,0.090427651,0.133821273,0.846981457,0.18145337,0,0.029777391,0.166410491,0.029777391,0.029777391,0.166410491,0.722931813,0.090427651,0.118042144,0.000264527,0.000232091,0.000146017,0.000177171,2.42E-06,7.95E-05,0.000147477,0.000187724,0.000451427,0.000300749,0.000170997,0.000439657,6.18E-05,0.000300749,0.000170997,0.000439657,0.000477892,0.000936918,0,2.31E-05,0.00066894,2.31E-05,2.31E-05,0.00066894,0.016907581,0.000170997,0.000300749,8.60647E+18
02:24.0,4,Compas Dataset,No Bias Mitigation,NaiveBayes,,['race'],{},0.646383866,0.625419851,0.888632909,0.73405686,0.780598053,0.731183252,0.879070533,0.636268469,0.666640042,-0.133210588,-0.097129963,-0.147887281,-0.030371574,0.133210588,0.097129963,0.147887281,0.832130856,0.202583658,0.020514604,0.032899967,0.184119543,0.032899967,0.032899967,0.184119543,0.805466919,0.097129963,0.133210588,0.000330175,0.000280063,0.000189465,0.000216231,2.30E-06,5.78E-05,0.000208774,0.000247251,0.000563571,0.000408815,0.000196392,0.000476504,0.000114627,0.000408815,0.000196392,0.000476504,0.000491784,0.001016515,1.97E-05,2.48E-05,0.000706789,2.48E-05,2.48E-05,0.000706789,0.021202671,0.000196392,0.000408815,8.60647E+18
02:23.7,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.674895688,0.672566024,0.795750381,0.728971311,0.649860918,0.635649282,0.678022062,0.662931424,0.698901926,-0.01330213,-0.023957772,-0.04237278,-0.035970501,0.017320546,0.023957772,0.04237278,0.938492106,0.067336926,0.125869263,0.00944462,0.064312848,0.00944462,0.00944462,0.064312848,0.124917678,0.023957772,0.017320546,0.000209276,7.07E-05,0.00015874,9.17E-05,5.55E-05,0.000146341,0.00037228,0.000249357,0.000206027,0.000421678,6.80E-05,0.000744849,0.000135186,0.000298624,6.80E-05,0.000744849,0.001427442,0.001995416,0.000624322,3.73E-05,0.001686049,3.73E-05,3.73E-05,0.001686049,0.00677049,6.80E-05,0.000298624,8.60647E+18
02:23.4,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.678720445,0.675657272,0.799190381,0.731986997,0.649513213,0.630527456,0.687179654,0.662901085,0.710371622,-0.025510631,-0.045865791,-0.056652197,-0.047470538,0.025922551,0.045865791,0.056652197,0.918510099,0.090051407,0.117524339,0.012622325,0.08561227,0.012622325,0.012622325,0.08561227,0.168715222,0.045865791,0.025922551,0.000161521,8.59E-05,0.000682067,0.000124826,0.000163455,0.000143829,0.000563194,0.000199218,0.000183612,0.000354881,3.76E-05,0.000559406,0.000162046,0.000333695,3.76E-05,0.000559406,0.001024283,0.001461814,0.000826465,2.82E-05,0.001222652,2.82E-05,2.82E-05,0.001222652,0.005448899,3.76E-05,0.000333695,8.60647E+18
02:23.1,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}""}",0.683936022,0.67981714,0.803386698,0.736363907,0.649165508,0.636746095,0.673908144,0.668154142,0.715536947,-0.003973993,-0.028715787,-0.037162049,-0.047382805,0.005544415,0.028715787,0.037162049,0.944746195,0.058794261,0.132127955,0.008268032,0.056984615,0.008268032,0.008268032,0.056984615,0.107166057,0.028715787,0.005544415,0.000209276,0.000104766,0.000234268,8.88E-05,0.000160916,0.000255645,4.72E-05,0.000222581,0.000241279,2.33E-05,0.000320243,0.000112903,0.000115577,8.32E-06,0.000320243,0.000112903,0.000259096,0.000328825,0.000354959,5.70E-06,0.000291814,5.70E-06,5.70E-06,0.000291814,0.000777803,0.000320243,8.32E-06,8.60647E+18
02:22.8,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.674200278,0.672473238,0.794145381,0.727928818,0.648470097,0.632609878,0.679935318,0.658722209,0.70513141,-0.01706889,-0.037579943,-0.047325441,-0.046409201,0.018809593,0.037579943,0.047325441,0.93100261,0.074755442,0.124478442,0.010544316,0.071794129,0.010544316,0.010544316,0.071794129,0.139985981,0.037579943,0.018809593,8.93E-05,4.97E-05,0.000802001,9.85E-05,0.000284717,0.000222282,0.000584353,8.46E-05,0.000209013,0.000178526,0.000138101,0.000278881,0.000183229,0.000116072,0.000138101,0.000278881,0.000524939,0.000686259,0.000360279,1.41E-05,0.000599983,1.41E-05,1.41E-05,0.000599983,0.002887201,0.000138101,0.000116072,8.60647E+18
02:22.4,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}""}",0.678025035,0.674108894,0.802315282,0.732456811,0.653685675,0.641374849,0.677944126,0.6645242,0.704932361,-0.005708992,-0.021990788,-0.036569277,-0.040408161,0.017209995,0.022239958,0.037406355,0.946755612,0.059264203,0.133866481,0.008350243,0.056816084,0.008350243,0.008350243,0.056816084,0.109960044,0.022239958,0.017209995,0.000368016,0.000239716,0.000501792,0.000204012,7.35E-05,0.000252127,0.000194304,0.000357554,0.00041262,0.000335881,0.000202355,0.000715227,6.54E-05,7.23E-05,0.000191334,0.000653304,0.001492671,0.00170736,0.000937571,3.26E-05,0.001519306,3.26E-05,3.26E-05,0.001519306,0.005584694,0.000191334,7.23E-05,8.60647E+18
02:22.1,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.675591099,0.672643506,0.799152865,0.730118585,0.652642559,0.625881697,0.706040447,0.662415811,0.702044885,-0.050730939,-0.059781039,-0.08015875,-0.039629074,0.050730939,0.059781039,0.08015875,0.886533559,0.128018764,0.090055633,0.017824846,0.12044955,0.017824846,0.017824846,0.12044955,0.242660442,0.059781039,0.050730939,0.000322437,0.00028103,0.00073279,0.000211305,0.000346617,0.000292559,0.000436262,0.000324542,0.000504988,0.000254606,0.000579832,2.38E-05,0.000306499,0.000254606,0.000579832,2.38E-05,2.09E-05,3.36E-05,2.16E-05,1.25E-06,2.65E-05,1.25E-06,1.25E-06,2.65E-05,0.00078392,0.000579832,0.000254606,8.60647E+18
02:21.8,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Flipped ADV loss', 'Reconstruction loss', 'KL divergence loss'])Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.676634214,0.67156181,0.806031158,0.732482724,0.659248957,0.643030361,0.691621176,0.663957812,0.702071771,-0.01951102,-0.030236171,-0.048590815,-0.038113959,0.01951102,0.030747392,0.048590815,0.92998374,0.076343012,0.127955494,0.010804006,0.073074608,0.010804006,0.010804006,0.073074608,0.145711994,0.030747392,0.01951102,0.000109776,0.000134373,0.000296959,5.48E-05,9.38E-05,0.000246216,6.73E-05,0.000207893,0.000172689,0.000201534,0.000519377,0.000419197,0.00040421,0.000201534,0.000488201,0.000419197,0.00082729,0.001164851,0.000599658,2.09E-05,0.000981101,2.09E-05,2.09E-05,0.000981101,0.003564049,0.000488201,0.000201534,8.60647E+18
02:21.5,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Latent sens ADV loss', 'Reconstruction loss', 'KL divergence loss'])Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.67767733,0.675139795,0.797897424,0.731162053,0.649165508,0.636187677,0.675274083,0.663454441,0.706199716,-0.007465982,-0.027529371,-0.039086406,-0.042745274,0.022284564,0.03505349,0.039086406,0.94322196,0.061266667,0.124130737,0.008667482,0.058959925,0.008667482,0.008667482,0.058959925,0.116816141,0.03505349,0.022284564,0.000209276,0.000146709,0.000440319,8.56E-05,0.000217981,0.000118945,0.000745666,0.000204412,0.000358332,0.000597004,0.001197312,0.000470851,0.000234037,0.000156143,0.000726431,0.000470851,0.000906246,0.00112675,0.000293422,2.27E-05,0.001009599,2.27E-05,2.27E-05,0.001009599,0.004759503,0.000726431,0.000156143,8.60647E+18
02:21.2,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Sensitive KL loss', 'Reconstruction loss', 'KL divergence loss'])Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.682892907,0.679919226,0.800540044,0.734910052,0.646731572,0.63467617,0.670691359,0.667068991,0.714491065,-0.003037065,-0.028407643,-0.036015189,-0.047422073,0.005827442,0.028407643,0.036015189,0.946247616,0.057341457,0.132127955,0.008019464,0.05550265,0.008019464,0.008019464,0.05550265,0.103115721,0.028407643,0.005827442,0.000128636,0.000178905,0.000677557,7.12E-05,0.000331746,0.000451174,0.000223373,0.000114873,0.000381831,3.48E-05,0.000218521,0.000197463,0.000357281,1.01E-05,0.000218521,0.000197463,0.000444595,0.000577873,0.00032014,9.96E-06,0.000506724,9.96E-06,9.96E-06,0.000506724,0.001404335,0.000218521,1.01E-05,8.60647E+18
02:20.9,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Pos Y vec loss', 'Reconstruction loss', 'KL divergence loss'])Pos Y vec loss: {'weight': 1200000}, Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}""}",0.681154381,0.676785303,0.804126687,0.734822937,0.652642559,0.63622117,0.68542708,0.665517384,0.712494383,-0.016836814,-0.038538754,-0.04920591,-0.046976999,0.016836814,0.038538754,0.04920591,0.928186316,0.077670376,0.121349096,0.010939897,0.074661732,0.010939897,0.010939897,0.074661732,0.144873092,0.038538754,0.016836814,0.000192834,0.000160666,0.00025787,8.40E-05,8.16E-05,0.000149859,1.98E-05,0.000256163,0.000114309,2.58E-05,0.000249151,0.00010918,8.65E-05,2.58E-05,0.000249151,0.00010918,0.000237697,0.000327278,0.000239259,5.42E-06,0.000278865,5.42E-06,5.42E-06,0.000278865,0.000779006,0.000249151,2.58E-05,8.60647E+18
02:20.5,4,Compas Dataset,FYP VAE,SupportVectorClassifier,,['race'],"{'c': 'FYP', 'my model config': ""VAEMaskConfig(epochs=1800, latent_dim=17, mask_values=None vae_layers=(100, 75, 50), lr=0.006, \nlosses_used=['Reconstruction loss', 'KL divergence loss'])Reconstruction loss: {'weight': 15}, KL divergence loss: {'weight': 0.05}, Latent sens ADV loss: {'weight': 0.1, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 16}, Flipped ADV loss: {'weight': 0.01, 'lr': 0.05, 'optimizer': 'Adam', 'layers': (75, 30, 10), 'input_dim': 10, 'sens_col_ids': [8]}, Sensitive KL loss: {'weight': 9000, 'sens_col_ids': [8]}, Pos Y vec loss: {'weight': 1200000}""}",0.682892907,0.681261427,0.796039486,0.733835693,0.6418637,0.621082764,0.683578186,0.669168735,0.710309524,-0.030845291,-0.046503529,-0.062495422,-0.041140789,0.030845291,0.046503529,0.062495422,0.909154583,0.100594693,0.10744089,0.013869035,0.095543407,0.013869035,0.013869035,0.095543407,0.182422777,0.046503529,0.030845291,0.000112194,0.000174773,0.000521642,5.37E-05,0.000280969,0.000232854,0.000593606,0.000100001,0.000193939,0.000477714,0.000606539,0.000300384,0.000104351,0.000477714,0.000606539,0.000300384,0.000494742,0.000754028,0.00021121,1.39E-05,0.000610554,1.39E-05,1.39E-05,0.000610554,0.003389999,0.000606539,0.000477714,8.60647E+18
02:20.2,4,Compas Dataset,LFR,SupportVectorClassifier,,['race'],{'c': 'LFR'},0.679763561,0.677948871,0.794824825,0.731492969,0.643602225,0.620084065,0.690394557,0.66396454,0.711130743,-0.038286647,-0.058152205,-0.070310492,-0.047166203,0.038286647,0.058152205,0.070310492,0.898494894,0.113335019,0.104659249,0.015650117,0.107197066,0.015650117,0.015650117,0.107197066,0.205998448,0.058152205,0.038286647,0.000415288,0.000149992,0.001075618,0.000327366,0.000137704,9.30E-05,0.000317202,0.000348812,0.00062507,0.000308025,0.000697763,0.000161836,0.000139124,0.000308025,0.000697763,0.000161836,0.000262595,0.000404345,0.000179293,8.50E-06,0.000325791,8.50E-06,8.50E-06,0.000325791,0.001878158,0.000697763,0.000308025,8.60647E+18
02:19.9,4,Compas Dataset,Reweighing Bias Mitigation,SupportVectorClassifier,,['race'],{},0.691933241,0.684626234,0.814917053,0.74398153,0.653685675,0.62318002,0.714604426,0.682766513,0.710442224,-0.062200443,-0.056998828,-0.091424405,-0.027675711,0.062200443,0.056998828,0.091424405,0.872075755,0.146822408,0.082753825,0.020324551,0.136936951,0.020324551,0.020324551,0.136936951,0.277806248,0.056998828,0.062200443,0.000143628,7.01E-05,0.000320241,6.94E-05,2.03E-05,4.10E-05,9.74E-06,0.00020917,0.000222407,2.48E-05,0.000635783,4.68E-05,0.000330726,2.48E-05,0.000635783,4.68E-05,8.80E-05,0.000152877,6.04E-05,2.20E-06,0.000116012,2.20E-06,2.20E-06,0.000116012,0.000370254,0.000635783,2.48E-05,8.60647E+18
02:19.6,4,Compas Dataset,FairBalance Bias Mitigation,SupportVectorClassifier,,['race'],{},0.679763561,0.702812094,0.722358142,0.712328341,0.564325452,0.529254987,0.634325121,0.670310957,0.698831324,-0.074161197,-0.082837478,-0.105070134,-0.028520367,0.074161197,0.082837478,0.105070134,0.834262994,0.198780017,0.071974965,0.023362014,0.181255542,0.023362014,0.023362014,0.181255542,0.252512559,0.082837478,0.074161197,0.000412386,0.000196064,0.000772787,0.000383418,0.00011836,0.0001424,7.02E-05,0.000650569,0.000222765,0.000142294,0.001171664,1.69E-05,0.000465727,0.000142294,0.001171664,1.69E-05,6.83E-05,0.000140065,1.68E-05,8.48E-07,9.78E-05,8.48E-07,8.48E-07,9.78E-05,3.03E-05,0.001171664,0.000142294,8.60647E+18
